8.7e-05 93102.6 -0.762876 0.891219 -3.62542 -1e-06
8.8e-05 93603.7 -0.705918 0.86475 -3.58304 -1e-06
8.9e-05 94079.5 -0.651074 0.836356 -3.54062 -1e-06
9e-05 94530.1 -0.598389 0.806082 -3.49816 -1e-06
9.1e-05 94955.5 -0.547894 0.773983 -3.45565 -1e-06
9.2e-05 95355.7 -0.499614 0.740116 -3.41311 -1e-06
9.3e-05 95730.9 -0.453561 0.704545 -3.37055 -1e-06
9.4e-05 96081.1 -0.409736 0.667337 -3.32795 -1e-06
9.5e-05 96406.3 -0.368132 0.628563 -3.28534 -1e-06
9.6e-05 96706.7 -0.328729 0.588296 -3.2427 -1e-06
9.7e-05 96982.4 -0.291498 0.546615 -3.20004 -1e-06
9.8e-05 97233.4 -0.2564 0.503596 -3.15738 -1e-06
9.9e-05 97460 -0.223384 0.459321 -3.1147 -1e-06
0.0001 97662.2 -0.19239 0.413871 -3.07201 -1e-06
0.000101 97840.1 -0.163347 0.367329 -3.02931 -1e-06
0.000102 97994 -0.136175 0.319779 -2.98662 -1e-06
0.000103 98124 -0.110781 0.271305 -2.94393 -1e-06
0.000104 98230.3 -0.0870594 0.221993 -2.90124 -1e-06
0.000105 98313 -0.064892 0.171931 -2.85857 -1e-06
0.000106 98372.4 -0.044143 0.121209 -2.81591 -1e-06
0.000107 98408.7 -0.0246538 0.069922 -2.77326 -1e-06
0.000108 98422.1 -0.00623229 0.0181765 -2.73064 -1e-06
0.00010825 98423.1 -0.00175455 0.00518681 -2.71999 -2.5e-07
0.000108312 98423.2 -0.000649866 0.00193327 -2.71732 -6.25e-08
0.000108332 98423.2 -0.000306858 0.000915625 -2.71649 -1.95313e-08
0.000108344 98423.2 -9.33905e-05 0.000279223 -2.71597 -1.2207e-08
0.000108348 98423.2 -2.8119e-05 8.4344e-05 -2.71581 -3.8147e-09
0.000108367 98420.5 -1.16433e-05 4.64986e-05 -2.71485 -1.90735e-08
0.000108462 98406.4 -1.08865e-05 4.5484e-05 -2.71005 -9.53674e-08
0.000108939 98331.2 -1.08788e-05 4.54787e-05 -2.68602 -4.76837e-07
0.000109939 98151 -1.08772e-05 4.5479e-05 -2.63574 -1e-06
0.000110939 97945.6 -1.08756e-05 4.54794e-05 -2.58556 -1e-06
0.000111939 97715.6 -1.0874e-05 4.54797e-05 -2.5355 -1e-06
0.000112939 97461.6 -1.08724e-05 4.548e-05 -2.48557 -1e-06
0.000113939 97184.1 -1.08708e-05 4.54803e-05 -2.43578 -1e-06
0.000114939 96883.8 -1.08692e-05 4.54806e-05 -2.38615 -1e-06
0.000115939 96561.3 -1.08676e-05 4.54809e-05 -2.33668 -1e-06
0.000116939 96217.1 -1.0866e-05 4.54812e-05 -2.28738 -1e-06
0.000117939 95851.8 -1.08644e-05 4.54815e-05 -2.23828 -1e-06
0.000118939 95466.2 -1.08628e-05 4.54818e-05 -2.18937 -1e-06
0.000119939 95060.8 -1.08612e-05 4.54821e-05 -2.14067 -1e-06
0.000120939 94636.2 -1.08596e-05 4.54825e-05 -2.09218 -1e-06
0.000121939 94193 -1.08581e-05 4.54828e-05 -2.04392 -1e-06
0.000122939 93732 -1.08565e-05 4.54831e-05 -1.9959 -1e-06
0.000123939 93253.6 -1.08549e-05 4.54834e-05 -1.94813 -1e-06
0.000124939 92758.5 -1.08533e-05 4.54837e-05 -1.90061 -1e-06
0.000125939 92247.4 -1.08517e-05 4.5484e-05 -1.85335 -1e-06
0.000126939 91720.8 -1.08501e-05 4.54844e-05 -1.80636 -1e-06
0.000127939 91179.4 -1.08485e-05 4.54847e-05 -1.75964 -1e-06
0.000128939 90623.7 -1.08469e-05 4.5485e-05 -1.71321 -1e-06
0.000129939 90054.4 -1.08453e-05 4.54853e-05 -1.66708 -1e-06
0.000130939 89472 -1.08437e-05 4.54856e-05 -1.62124 -1e-06
0.000131939 88877.2 -1.08421e-05 4.5486e-05 -1.5757 -1e-06
0.000132939 88270.5 -1.08405e-05 4.54863e-05 -1.53048 -1e-06
0.000133939 87652.6 -1.08389e-05 4.54866e-05 -1.48557 -1e-06
0.000134939 87023.9 -1.08373e-05 4.54869e-05 -1.44099 -1e-06
0.000135939 86385.1 -1.08357e-05 4.54873e-05 -1.39673 -1e-06
0.000136939 85736.6 -1.08341e-05 4.54876e-05 -1.35281 -1e-06
0.000137939 85079.1 -1.08326e-05 4.54879e-05 -1.30922 -1e-06
0.000138939 84413.1 -1.0831e-05 4.54882e-05 -1.26597 -1e-06
0.000139939 83739.1 -1.08294e-05 4.54886e-05 -1.22307 -1e-06
0.000140939 83057.6 -1.08278e-05 4.54889e-05 -1.18051 -1e-06
0.000141939 82369.2 -1.08262e-05 4.54892e-05 -1.13831 -1e-06
0.000142939 81674.2 -1.08246e-05 4.54896e-05 -1.09647 -1e-06
0.000143939 80973.3 -1.0823e-05 4.54899e-05 -1.05498 -1e-06
0.000144939 80266.9 -1.08214e-05 4.54902e-05 -1.01386 -1e-06
0.000145939 79555.5 -1.08198e-05 4.54906e-05 -0.973099 -1e-06
0.000146939 78839.5 -1.08182e-05 4.54909e-05 -0.932706 -1e-06
0.000147939 78119.3 -1.08166e-05 4.54912e-05 -0.892681 -1e-06
0.000148939 77395.5 -1.0815e-05 4.54916e-05 -0.853028 -1e-06
0.000149939 76668.4 -1.08134e-05 4.54919e-05 -0.813747 -1e-06
0.000150939 75938.4 -1.08119e-05 4.54922e-05 -0.77484 -1e-06
0.000151939 75206 -1.08103e-05 4.54926e-05 -0.736308 -1e-06
0.000152939 74471.5 -1.08087e-05 4.54929e-05 -0.698152 -1e-06
0.000153939 73735.4 -1.08071e-05 4.54932e-05 -0.660373 -1e-06
0.000154939 72997.9 -1.08055e-05 4.54936e-05 -0.622972 -1e-06
0.000155939 72259.5 -1.08039e-05 4.54939e-05 -0.585949 -1e-06
0.000156939 71520.5 -1.08023e-05 4.54943e-05 -0.549305 -1e-06
0.000157939 70781.2 -1.08007e-05 4.54946e-05 -0.513039 -1e-06
0.000158939 70042 -1.07991e-05 4.54949e-05 -0.477152 -1e-06
0.000159939 69303.1 -1.07975e-05 4.54953e-05 -0.441643 -1e-06
0.000160939 68565 -1.07959e-05 4.54956e-05 -0.406512 -1e-06
0.000161939 67827.8 -1.07944e-05 4.5496e-05 -0.371759 -1e-06
0.000162939 67091.9 -1.07928e-05 4.54963e-05 -0.337383 -1e-06
0.000163939 66357.5 -1.07912e-05 4.54966e-05 -0.303383 -1e-06
0.000164939 65624.9 -1.07896e-05 4.5497e-05 -0.269758 -1e-06
0.000165939 64894.3 -1.0788e-05 4.54973e-05 -0.236507 -1e-06
0.000166939 64166.1 -1.07864e-05 4.54977e-05 -0.203629 -1e-06
0.000167939 63440.4 -1.07848e-05 4.5498e-05 -0.171123 -1e-06
0.000168939 62717.4 -1.07832e-05 4.54984e-05 -0.138988 -1e-06
0.000169939 61997.4 -1.07816e-05 4.54987e-05 -0.10722 -1e-06
0.000170939 61280.6 -1.078e-05 4.5499e-05 -0.0758206 -1e-06
0.000171939 60567.2 -1.07784e-05 4.54994e-05 -0.0447861 -1e-06
0.000172939 59857.3 -1.07769e-05 4.54997e-05 -0.0141151 -1e-06
0.000173939 59151.2 -1.07753e-05 4.55001e-05 0.0161941 -1e-06
0.000174939 58448.9 -1.07737e-05 4.55004e-05 0.0461438 -1e-06
0.000175939 57750.8 -1.07721e-05 4.55008e-05 0.0757358 -1e-06
0.000176939 57056.9 -1.07705e-05 4.55011e-05 0.104972 -1e-06
0.000177939 56367.3 -1.07689e-05 4.55014e-05 0.133856 -1e-06
0.000178939 55682.3 -1.07673e-05 4.55018e-05 0.162389 -1e-06
0.000179939 55001.9 -1.07657e-05 4.55021e-05 0.190573 -1e-06
0.000180939 54326.3 -1.07641e-05 4.55025e-05 0.218411 -1e-06
0.000181939 53655.6 -1.07625e-05 4.55028e-05 0.245906 -1e-06
0.000182939 52989.9 -1.0761e-05 4.55032e-05 0.273059 -1e-06
0.000183939 52329.2 -1.07594e-05 4.55035e-05 0.299875 -1e-06
0.000184939 51673.8 -1.07578e-05 4.55039e-05 0.326354 -1e-06
0.000185939 51023.6 -1.07562e-05 4.55042e-05 0.352501 -1e-06
0.000186939 50378.8 -1.07546e-05 4.55045e-05 0.378317 -1e-06
0.000187939 49739.5 -1.0753e-05 4.55049e-05 0.403806 -1e-06
0.000188939 49105.6 -1.07514e-05 4.55052e-05 0.428971 -1e-06
0.000189939 48477.4 -1.07498e-05 4.55056e-05 0.453813 -1e-06
0.000190939 47854.8 -1.07482e-05 4.55059e-05 0.478337 -1e-06
0.000191939 47237.9 -1.07466e-05 4.55063e-05 0.502544 -1e-06
0.000192939 46626.7 -1.07451e-05 4.55066e-05 0.526439 -1e-06
0.000193939 46021.3 -1.07435e-05 4.5507e-05 0.550024 -1e-06
0.000194939 45421.8 -1.07419e-05 4.55073e-05 0.573301 -1e-06
0.000195939 44828.1 -1.07403e-05 4.55076e-05 0.596275 -1e-06
0.000196939 44240.3 -1.07387e-05 4.5508e-05 0.618947 -1e-06
0.000197939 43658.4 -1.07371e-05 4.55083e-05 0.641322 -1e-06
0.000198939 43082.5 -1.07355e-05 4.55087e-05 0.663401 -1e-06
0.000199939 42512.5 -1.07339e-05 4.5509e-05 0.685189 -1e-06
0.000200939 41948.5 -1.07323e-05 4.55094e-05 0.706688 -1e-06
0.000201939 41390.5 -1.07307e-05 4.55097e-05 0.727901 -1e-06
0.000202939 40838.5 -1.07292e-05 4.551e-05 0.748831 -1e-06
0.000203939 40292.5 -1.07276e-05 4.55104e-05 0.769481 -1e-06
0.000204939 39752.5 -1.0726e-05 4.55107e-05 0.789855 -1e-06
0.000205939 39218.4 -1.07244e-05 4.55111e-05 0.809956 -1e-06
0.000206939 38690.4 -1.07228e-05 4.55114e-05 0.829786 -1e-06
0.000207939 38168.3 -1.07212e-05 4.55118e-05 0.849349 -1e-06
0.000208939 37652.2 -1.07196e-05 4.55121e-05 0.868647 -1e-06
0.000209939 37142.1 -1.0718e-05 4.55124e-05 0.887684 -1e-06
0.000210939 36637.9 -1.07164e-05 4.55128e-05 0.906463 -1e-06
0.000211939 36139.6 -1.07148e-05 4.55131e-05 0.924986 -1e-06
0.000212939 35647.2 -1.07132e-05 4.55135e-05 0.943258 -1e-06
0.000213939 35160.7 -1.07117e-05 4.55138e-05 0.96128 -1e-06
0.000214939 34680 -1.07101e-05 4.55141e-05 0.979056 -1e-06
0.000215939 34205.1 -1.07085e-05 4.55145e-05 0.996589 -1e-06
0.000216939 33736 -1.07069e-05 4.55148e-05 1.01388 -1e-06
0.000217939 33272.7 -1.07053e-05 4.55151e-05 1.03094 -1e-06
0.000218939 32815.1 -1.07037e-05 4.55155e-05 1.04776 -1e-06
0.000219939 32363.1 -1.07021e-05 4.55158e-05 1.06435 -1e-06
0.000220939 31916.9 -1.07005e-05 4.55161e-05 1.08071 -1e-06
0.000221939 31476.2 -1.06989e-05 4.55165e-05 1.09684 -1e-06
0.000222939 31041.1 -1.06973e-05 4.55168e-05 1.11276 -1e-06
0.000223939 30611.6 -1.06957e-05 4.55171e-05 1.12845 -1e-06
0.000224939 30187.5 -1.06941e-05 4.55175e-05 1.14392 -1e-06
0.000225939 29768.9 -1.06926e-05 4.55178e-05 1.15918 -1e-06
0.000226939 29355.7 -1.0691e-05 4.55181e-05 1.17423 -1e-06
0.000227939 28947.9 -1.06894e-05 4.55185e-05 1.18907 -1e-06
0.000228939 28545.3 -1.06878e-05 4.55188e-05 1.20371 -1e-06
0.000229939 28148.1 -1.06862e-05 4.55191e-05 1.21814 -1e-06
0.000230939 27756.1 -1.06846e-05 4.55194e-05 1.23237 -1e-06
0.000231939 27369.2 -1.0683e-05 4.55198e-05 1.2464 -1e-06
0.000232939 26987.5 -1.06814e-05 4.55201e-05 1.26024 -1e-06
0.000233939 26610.8 -1.06798e-05 4.55204e-05 1.27388 -1e-06
0.000234939 26239.2 -1.06782e-05 4.55207e-05 1.28733 -1e-06
0.000235939 25872.6 -1.06766e-05 4.55211e-05 1.3006 -1e-06
0.000236939 25510.9 -1.0675e-05 4.55214e-05 1.31368 -1e-06
0.000237939 25154.1 -1.06734e-05 4.55217e-05 1.32658 -1e-06
0.000238939 24802.1 -1.06718e-05 4.5522e-05 1.33929 -1e-06
0.000239939 24454.9 -1.06702e-05 4.55223e-05 1.35183 -1e-06
0.000240939 24112.5 -1.06686e-05 4.55227e-05 1.3642 -1e-06
0.000241939 23774.7 -1.0667e-05 4.5523e-05 1.37639 -1e-06
0.000242939 23441.5 -1.06655e-05 4.55233e-05 1.38841 -1e-06
0.000243939 23112.9 -1.06639e-05 4.55236e-05 1.40026 -1e-06
0.000244939 22788.8 -1.06623e-05 4.55239e-05 1.41194 -1e-06
0.000245939 22469.2 -1.06607e-05 4.55242e-05 1.42347 -1e-06
0.000246939 22154.1 -1.06591e-05 4.55245e-05 1.43483 -1e-06
0.000247939 21843.2 -1.06575e-05 4.55248e-05 1.44603 -1e-06
0.000248939 21536.7 -1.06559e-05 4.55252e-05 1.45707 -1e-06
0.000249939 21234.5 -1.06543e-05 4.55255e-05 1.46796 -1e-06
0.000250939 20936.5 -1.06527e-05 4.55258e-05 1.4787 -1e-06
0.000251939 20642.6 -1.06511e-05 4.55261e-05 1.48929 -1e-06
0.000252939 20352.9 -1.06495e-05 4.55264e-05 1.49973 -1e-06
0.000253939 20067.2 -1.06479e-05 4.55267e-05 1.51002 -1e-06
0.000254939 19785.6 -1.06463e-05 4.5527e-05 1.52017 -1e-06
0.000255939 19507.8 -1.06447e-05 4.55273e-05 1.53017 -1e-06
0.000256939 19234 -1.06431e-05 4.55276e-05 1.54004 -1e-06
0.000257939 18964.1 -1.06415e-05 4.55279e-05 1.54976 -1e-06
0.000258939 18697.9 -1.06399e-05 4.55282e-05 1.55935 -1e-06
0.000259939 18435.6 -1.06383e-05 4.55285e-05 1.56881 -1e-06
0.000260939 18176.9 -1.06367e-05 4.55288e-05 1.57813 -1e-06
0.000261939 17921.9 -1.06351e-05 4.5529e-05 1.58733 -1e-06
0.000262939 17670.5 -1.06335e-05 4.55293e-05 1.59639 -1e-06
0.000263939 17422.7 -1.06319e-05 4.55296e-05 1.60533 -1e-06
0.000264939 17178.3 -1.06303e-05 4.55299e-05 1.61414 -1e-06
0.000265939 16937.5 -1.06287e-05 4.55302e-05 1.62283 -1e-06
0.000266939 16700.1 -1.06271e-05 4.55305e-05 1.6314 -1e-06
0.000267939 16466 -1.06255e-05 4.55308e-05 1.63985 -1e-06
0.000268939 16235.3 -1.06239e-05 4.5531e-05 1.64818 -1e-06
0.000269939 16007.9 -1.06223e-05 4.55313e-05 1.65639 -1e-06
0.000270939 15783.7 -1.06207e-05 4.55316e-05 1.66449 -1e-06
0.000271939 15562.7 -1.06191e-05 4.55319e-05 1.67247 -1e-06
0.000272939 15344.8 -1.06175e-05 4.55321e-05 1.68035 -1e-06
0.000273939 15130.1 -1.06159e-05 4.55324e-05 1.68811 -1e-06
0.000274939 14918.4 -1.06143e-05 4.55327e-05 1.69576 -1e-06
0.000275939 14709.7 -1.06127e-05 4.55329e-05 1.70331 -1e-06
0.000276939 14504 -1.06111e-05 4.55332e-05 1.71075 -1e-06
0.000277939 14301.3 -1.06094e-05 4.55335e-05 1.71809 -1e-06
0.000278939 14101.4 -1.06078e-05 4.55337e-05 1.72533 -1e-06
0.000279939 13904.4 -1.06062e-05 4.5534e-05 1.73247 -1e-06
0.000280939 13710.2 -1.06046e-05 4.55343e-05 1.7395 -1e-06
0.000281939 13518.7 -1.0603e-05 4.55345e-05 1.74644 -1e-06
0.000282939 13330 -1.06014e-05 4.55348e-05 1.75328 -1e-06
0.000283939 13144 -1.05998e-05 4.5535e-05 1.76003 -1e-06
0.000284939 12960.6 -1.05982e-05 4.55353e-05 1.76668 -1e-06
0.000285939 12779.8 -1.05966e-05 4.55355e-05 1.77324 -1e-06
0.000286939 12601.6 -1.0595e-05 4.55358e-05 1.77971 -1e-06
0.000287939 12425.9 -1.05934e-05 4.5536e-05 1.78609 -1e-06
0.000288939 12252.7 -1.05918e-05 4.55362e-05 1.79238 -1e-06
0.000289939 12082 -1.05902e-05 4.55365e-05 1.79858 -1e-06
0.000290939 11913.7 -1.05885e-05 4.55367e-05 1.80469 -1e-06
0.000291939 11747.8 -1.05869e-05 4.55369e-05 1.81073 -1e-06
0.000292939 11584.3 -1.05853e-05 4.55372e-05 1.81667 -1e-06
0.000293939 11423 -1.05837e-05 4.55374e-05 1.82254 -1e-06
0.000294939 11264 -1.05821e-05 4.55376e-05 1.82832 -1e-06
0.000295939 11107.3 -1.05805e-05 4.55379e-05 1.83402 -1e-06
0.000296939 10952.8 -1.05789e-05 4.55381e-05 1.83965 -1e-06
0.000297939 10800.5 -1.05773e-05 4.55383e-05 1.84519 -1e-06
0.000298939 10650.3 -1.05756e-05 4.55385e-05 1.85066 -1e-06
0.000299939 10502.3 -1.0574e-05 4.55387e-05 1.85606 -1e-06
0.000300939 10356.3 -1.05724e-05 4.55389e-05 1.86137 -1e-06
0.000301939 10212.4 -1.05708e-05 4.55391e-05 1.86662 -1e-06
0.000302939 10070.5 -1.05692e-05 4.55393e-05 1.87179 -1e-06
0.000303939 9930.55 -1.05676e-05 4.55395e-05 1.87689 -1e-06
0.000304939 9792.6 -1.05659e-05 4.55397e-05 1.88192 -1e-06
0.000305939 9656.57 -1.05643e-05 4.55399e-05 1.88688 -1e-06
0.000306939 9522.44 -1.05627e-05 4.55401e-05 1.89177 -1e-06
0.000307939 9390.19 -1.05611e-05 4.55403e-05 1.8966 -1e-06
0.000308939 9259.77 -1.05595e-05 4.55405e-05 1.90135 -1e-06
0.000309939 9131.17 -1.05578e-05 4.55407e-05 1.90605 -1e-06
0.000310939 9004.36 -1.05562e-05 4.55409e-05 1.91067 -1e-06
0.000311939 8879.3 -1.05546e-05 4.5541e-05 1.91523 -1e-06
0.000312939 8755.98 -1.0553e-05 4.55412e-05 1.91973 -1e-06
0.000313939 8634.37 -1.05514e-05 4.55414e-05 1.92417 -1e-06
0.000314939 8514.43 -1.05497e-05 4.55415e-05 1.92854 -1e-06
0.000315939 8396.14 -1.05481e-05 4.55417e-05 1.93286 -1e-06
0.000316939 8279.49 -1.05465e-05 4.55419e-05 1.93711 -1e-06
0.000317939 8164.43 -1.05449e-05 4.5542e-05 1.94131 -1e-06
0.000318939 8050.96 -1.05432e-05 4.55422e-05 1.94545 -1e-06
0.000319939 7939.04 -1.05416e-05 4.55423e-05 1.94953 -1e-06
0.000320939 7828.64 -1.054e-05 4.55425e-05 1.95355 -1e-06
0.000321939 7719.76 -1.05383e-05 4.55426e-05 1.95752 -1e-06
0.000322939 7612.36 -1.05367e-05 4.55427e-05 1.96143 -1e-06
0.000323939 7506.41 -1.05351e-05 4.55429e-05 1.96529 -1e-06
0.000324939 7401.91 -1.05335e-05 4.5543e-05 1.9691 -1e-06
0.000325939 7298.82 -1.05318e-05 4.55431e-05 1.97285 -1e-06
0.000326939 7197.12 -1.05302e-05 4.55432e-05 1.97655 -1e-06
0.000327939 7096.79 -1.05286e-05 4.55433e-05 1.9802 -1e-06
0.000328939 6997.82 -1.05269e-05 4.55435e-05 1.9838 -1e-06
0.000329939 6900.18 -1.05253e-05 4.55436e-05 1.98735 -1e-06
0.000330939 6803.84 -1.05236e-05 4.55437e-05 1.99084 -1e-06
0.000331939 6708.79 -1.0522e-05 4.55438e-05 1.99429 -1e-06
0.000332939 6615.01 -1.05204e-05 4.55439e-05 1.9977 -1e-06
0.000333939 6522.49 -1.05187e-05 4.55439e-05 2.00105 -1e-06
0.000334939 6431.19 -1.05171e-05 4.5544e-05 2.00436 -1e-06
0.000335939 6341.1 -1.05155e-05 4.55441e-05 2.00762 -1e-06
0.000336939 6252.2 -1.05138e-05 4.55442e-05 2.01084 -1e-06
0.000337939 6164.48 -1.05122e-05 4.55442e-05 2.01401 -1e-06
0.000338939 6077.91 -1.05105e-05 4.55443e-05 2.01714 -1e-06
0.000339939 5992.48 -1.05089e-05 4.55444e-05 2.02022 -1e-06
0.000340939 5908.17 -1.05072e-05 4.55444e-05 2.02326 -1e-06
0.000341939 5824.97 -1.05056e-05 4.55444e-05 2.02626 -1e-06
0.000342939 5742.84 -1.05039e-05 4.55445e-05 2.02921 -1e-06
0.000343939 5661.79 -1.05023e-05 4.55445e-05 2.03213 -1e-06
0.000344939 5581.79 -1.05006e-05 4.55445e-05 2.035 -1e-06
0.000345939 5502.83 -1.0499e-05 4.55446e-05 2.03783 -1e-06
0.000346939 5424.88 -1.04973e-05 4.55446e-05 2.04063 -1e-06
0.000347939 5347.94 -1.04957e-05 4.55446e-05 2.04338 -1e-06
0.000348939 5271.99 -1.0494e-05 4.55446e-05 2.0461 -1e-06
0.000349939 5197.02 -1.04924e-05 4.55446e-05 2.04877 -1e-06
0.000350939 5123 -1.04907e-05 4.55446e-05 2.05141 -1e-06
0.000351939 5049.93 -1.04891e-05 4.55446e-05 2.05401 -1e-06
0.000352939 4977.78 -1.04874e-05 4.55445e-05 2.05657 -1e-06
0.000353939 4906.55 -1.04857e-05 4.55445e-05 2.0591 -1e-06
0.000354939 4836.22 -1.04841e-05 4.55445e-05 2.06159 -1e-06
0.000355939 4766.78 -1.04824e-05 4.55444e-05 2.06405 -1e-06
0.000356939 4698.22 -1.04807e-05 4.55444e-05 2.06647 -1e-06
0.000357939 4630.51 -1.04791e-05 4.55443e-05 2.06886 -1e-06
0.000358939 4563.65 -1.04774e-05 4.55442e-05 2.07121 -1e-06
0.000359939 4497.63 -1.04757e-05 4.55441e-05 2.07352 -1e-06
0.000360939 4432.42 -1.04741e-05 4.5544e-05 2.07581 -1e-06
0.000361939 4368.03 -1.04724e-05 4.5544e-05 2.07806 -1e-06
