0 1.99674e-15 -5 0 -5.74
6.39123e-08 3.03418 -5 1.95466e-07 -5.74
1.21888e-07 7.99111 -5 6.62451e-07 -5.74
1.79864e-07 14.3246 -4.99999 1.49955e-06 -5.74
2.28416e-07 20.5 -4.99999 2.50279e-06 -5.74
2.76967e-07 27.372 -4.99999 3.84234e-06 -5.74
3.25519e-07 34.8761 -4.99998 5.54913e-06 -5.74
3.68185e-07 41.953 -4.99997 7.35335e-06 -5.74
4.1085e-07 49.4526 -4.99996 9.4801e-06 -5.74
4.53516e-07 57.3526 -4.99995 1.19466e-05 -5.74
4.96182e-07 65.6334 -4.99994 1.47692e-05 -5.74
5.38848e-07 74.2784 -4.99993 1.79636e-05 -5.74
5.76772e-07 82.2564 -4.99992 2.11079e-05 -5.73999
6.14697e-07 90.5013 -4.99991 2.45675e-05 -5.73999
6.52621e-07 99.0046 -4.99989 2.83521e-05 -5.73999
6.90546e-07 107.759 -4.99988 3.24713e-05 -5.73999
7.28471e-07 116.756 -4.99986 3.69344e-05 -5.73999
7.66395e-07 125.992 -4.99984 4.17506e-05 -5.73999
8.0432e-07 135.458 -4.99982 4.69286e-05 -5.73998
8.42244e-07 145.151 -4.9998 5.24771e-05 -5.73998
8.76303e-07 154.043 -4.99978 5.77652e-05 -5.73998
9.10361e-07 163.111 -4.99976 6.33645e-05 -5.73998
9.44419e-07 172.349 -4.99974 6.9281e-05 -5.73997
9.78477e-07 181.755 -4.99971 7.55203e-05 -5.73997
1.01254e-06 191.327 -4.99969 8.20882e-05 -5.73997
1.04659e-06 201.061 -4.99966 8.89901e-05 -5.73996
1.08065e-06 210.955 -4.99963 9.62317e-05 -5.73996
1.11471e-06 221.005 -4.9996 0.000103818 -5.73996
1.14877e-06 231.211 -4.99957 0.000111755 -5.73995
1.18283e-06 241.569 -4.99954 0.000120047 -5.73995
1.21688e-06 252.077 -4.99951 0.0001287 -5.73995
1.25094e-06 262.733 -4.99947 0.000137719 -5.73994
1.285e-06 273.535 -4.99944 0.000147109 -5.73994
1.31906e-06 284.482 -4.9994 0.000156874 -5.73993
1.34958e-06 294.411 -4.99937 0.000165929 -5.73993
1.38009e-06 304.453 -4.99933 0.000175293 -5.73992
1.41061e-06 314.606 -4.99929 0.00018497 -5.73992
1.44113e-06 324.87 -4.99926 0.000194961 -5.73991
1.47164e-06 335.244 -4.99922 0.000205272 -5.73991
1.50216e-06 345.725 -4.99918 0.000215906 -5.7399
1.53268e-06 356.313 -4.99913 0.000226864 -5.7399
1.5632e-06 367.008 -4.99909 0.000238152 -5.73989
1.59371e-06 377.807 -4.99905 0.000249772 -5.73989
1.62423e-06 388.71 -4.999 0.000261726 -5.73988
1.65475e-06 399.716 -4.99895 0.00027402 -5.73987
1.68526e-06 410.823 -4.99891 0.000286655 -5.73987
1.71578e-06 422.032 -4.99886 0.000299634 -5.73986
1.7463e-06 433.341 -4.99881 0.000312961 -5.73985
1.77682e-06 444.749 -4.99875 0.000326639 -5.73985
1.80733e-06 456.256 -4.9987 0.00034067 -5.73984
1.83785e-06 467.859 -4.99864 0.000355059 -5.73983
1.86837e-06 479.56 -4.99859 0.000369807 -5.73983
1.89889e-06 491.357 -4.99853 0.000384917 -5.73982
1.9294e-06 503.248 -4.99847 0.000400393 -5.73981
1.95992e-06 515.234 -4.99841 0.000416238 -5.7398
1.99044e-06 527.314 -4.99835 0.000432454 -5.73979
2.02095e-06 539.487 -4.99829 0.000449044 -5.73979
2.05147e-06 551.752 -4.99822 0.000466011 -5.73978
2.07884e-06 562.828 -4.99816 0.000481531 -5.73977
2.1062e-06 573.977 -4.9981 0.000497358 -5.73976
2.13357e-06 585.199 -4.99804 0.000513495 -5.73975
2.16093e-06 596.493 -4.99798 0.000529943 -5.73975
2.1883e-06 607.858 -4.99791 0.000546704 -5.73974
2.21567e-06 619.295 -4.99785 0.00056378 -5.73973
2.24303e-06 630.803 -4.99778 0.000581173 -5.73972
2.2704e-06 642.381 -4.99771 0.000598886 -5.73971
2.29776e-06 654.029 -4.99764 0.000616919 -5.7397
2.32513e-06 665.746 -4.99757 0.000635275 -5.73969
2.35249e-06 677.533 -4.9975 0.000653956 -5.73968
2.37986e-06 689.388 -4.99743 0.000672964 -5.73967
2.40723e-06 701.312 -4.99736 0.0006923 -5.73966
2.43459e-06 713.303 -4.99728 0.000711966 -5.73965
2.46196e-06 725.362 -4.9972 0.000731965 -5.73964
2.48932e-06 737.488 -4.99713 0.000752298 -5.73963
2.51669e-06 749.681 -4.99705 0.000772966 -5.73962
2.54406e-06 761.94 -4.99697 0.000793973 -5.73961
2.57142e-06 774.266 -4.99689 0.000815318 -5.7396
2.59879e-06 786.657 -4.9968 0.000837005 -5.73959
2.62615e-06 799.113 -4.99672 0.000859036 -5.73958
2.65352e-06 811.635 -4.99663 0.000881411 -5.73957
2.68088e-06 824.221 -4.99655 0.000904132 -5.73956
2.70825e-06 836.871 -4.99646 0.000927202 -5.73955
2.73562e-06 849.586 -4.99637 0.000950623 -5.73953
2.76298e-06 862.364 -4.99628 0.000974395 -5.73952
2.79035e-06 875.205 -4.99619 0.00099852 -5.73951
2.81771e-06 888.109 -4.99609 0.001023 -5.7395
2.84508e-06 901.077 -4.996 0.00104784 -5.73948
2.87244e-06 914.106 -4.9959 0.00107304 -5.73947
2.89981e-06 927.198 -4.9958 0.00109859 -5.73946
2.92718e-06 940.352 -4.99571 0.00112451 -5.73944
2.95454e-06 953.567 -4.9956 0.0011508 -5.73943
2.98191e-06 966.843 -4.9955 0.00117744 -5.73942
3.00927e-06 980.18 -4.9954 0.00120446 -5.7394
3.03664e-06 993.578 -4.9953 0.00123184 -5.73939
3.064e-06 1007.04 -4.99519 0.0012596 -5.73938
3.09137e-06 1020.56 -4.99508 0.00128773 -5.73936
3.11874e-06 1034.13 -4.99497 0.00131623 -5.73935
3.1461e-06 1047.77 -4.99486 0.0013451 -5.73933
3.17072e-06 1060.09 -4.99476 0.00137138 -5.73932
3.19533e-06 1072.45 -4.99466 0.00139796 -5.73931
3.21994e-06 1084.87 -4.99456 0.00142485 -5.73929
3.24456e-06 1097.33 -4.99445 0.00145205 -5.73928
3.26917e-06 1109.84 -4.99435 0.00147956 -5.73926
3.29379e-06 1122.39 -4.99424 0.00150738 -5.73925
3.3184e-06 1134.99 -4.99413 0.00153551 -5.73924
3.34302e-06 1147.64 -4.99403 0.00156395 -5.73922
3.36763e-06 1160.33 -4.99392 0.00159271 -5.73921
3.39224e-06 1173.08 -4.99381 0.00162179 -5.73919
3.41686e-06 1185.86 -4.99369 0.00165118 -5.73918
3.44147e-06 1198.7 -4.99358 0.00168088 -5.73916
3.46609e-06 1211.58 -4.99346 0.00171091 -5.73915
3.4907e-06 1224.5 -4.99335 0.00174125 -5.73913
3.51531e-06 1237.47 -4.99323 0.00177192 -5.73911
3.53993e-06 1250.49 -4.99311 0.00180291 -5.7391
3.56454e-06 1263.55 -4.99299 0.00183422 -5.73908
3.58916e-06 1276.66 -4.99287 0.00186585 -5.73907
3.61377e-06 1289.81 -4.99275 0.00189781 -5.73905
3.63839e-06 1303 -4.99263 0.0019301 -5.73903
3.663e-06 1316.24 -4.9925 0.00196271 -5.73902
3.68761e-06 1329.53 -4.99238 0.00199566 -5.739
3.71223e-06 1342.86 -4.99225 0.00202893 -5.73898
3.73684e-06 1356.23 -4.99212 0.00206253 -5.73897
3.76146e-06 1369.65 -4.99199 0.00209646 -5.73895
3.78607e-06 1383.11 -4.99186 0.00213073 -5.73893
3.81068e-06 1396.61 -4.99173 0.00216533 -5.73891
3.8353e-06 1410.16 -4.99159 0.00220027 -5.73889
3.85991e-06 1423.75 -4.99146 0.00223554 -5.73888
3.88453e-06 1437.39 -4.99132 0.00227115 -5.73886
3.90914e-06 1451.07 -4.99119 0.00230709 -5.73884
3.93376e-06 1464.79 -4.99105 0.00234338 -5.73882
3.95837e-06 1478.55 -4.99091 0.00238 -5.7388
3.98298e-06 1492.36 -4.99077 0.00241697 -5.73878
4.0076e-06 1506.21 -4.99062 0.00245428 -5.73876
4.03221e-06 1520.1 -4.99048 0.00249193 -5.73875
4.05683e-06 1534.04 -4.99033 0.00252993 -5.73873
4.08144e-06 1548.01 -4.99019 0.00256827 -5.73871
4.10605e-06 1562.03 -4.99004 0.00260696 -5.73869
4.13067e-06 1576.09 -4.98989 0.00264599 -5.73867
4.15528e-06 1590.19 -4.98974 0.00268537 -5.73865
4.1799e-06 1604.34 -4.98959 0.00272511 -5.73863
4.20451e-06 1618.52 -4.98943 0.00276519 -5.7386
4.22913e-06 1632.75 -4.98928 0.00280562 -5.73858
4.25374e-06 1647.02 -4.98912 0.00284641 -5.73856
4.27835e-06 1661.33 -4.98897 0.00288755 -5.73854
4.30297e-06 1675.68 -4.98881 0.00292904 -5.73852
4.32758e-06 1690.07 -4.98865 0.00297089 -5.7385
4.3522e-06 1704.5 -4.98849 0.00301309 -5.73848
4.37681e-06 1718.98 -4.98832 0.00305565 -5.73846
4.40143e-06 1733.49 -4.98816 0.00309857 -5.73843
4.42604e-06 1748.04 -4.98799 0.00314185 -5.73841
4.45065e-06 1762.64 -4.98783 0.00318549 -5.73839
4.47527e-06 1777.27 -4.98766 0.00322949 -5.73837
4.49988e-06 1791.95 -4.98749 0.00327385 -5.73834
4.5245e-06 1806.66 -4.98732 0.00331858 -5.73832
4.54911e-06 1821.42 -4.98714 0.00336367 -5.7383
4.57372e-06 1836.21 -4.98697 0.00340912 -5.73827
4.59834e-06 1851.05 -4.9868 0.00345494 -5.73825
4.62295e-06 1865.92 -4.98662 0.00350113 -5.73823
4.64757e-06 1880.83 -4.98644 0.00354768 -5.7382
4.67218e-06 1895.79 -4.98626 0.0035946 -5.73818
4.6968e-06 1910.78 -4.98608 0.00364189 -5.73815
4.72141e-06 1925.81 -4.9859 0.00368956 -5.73813
4.74602e-06 1940.88 -4.98571 0.00373759 -5.7381
4.77064e-06 1955.99 -4.98553 0.003786 -5.73808
4.79525e-06 1971.14 -4.98534 0.00383478 -5.73805
4.81987e-06 1986.32 -4.98515 0.00388393 -5.73803
4.84201e-06 2000.02 -4.98498 0.00392846 -5.73801
4.86416e-06 2013.74 -4.98481 0.00397329 -5.73798
4.8863e-06 2027.5 -4.98464 0.00401842 -5.73796
4.90845e-06 2041.29 -4.98446 0.00406386 -5.73794
4.93059e-06 2055.11 -4.98429 0.00410961 -5.73791
4.95274e-06 2068.96 -4.98411 0.00415566 -5.73789
4.97488e-06 2082.85 -4.98394 0.00420203 -5.73786
4.99702e-06 2096.76 -4.98376 0.00424869 -5.73784
5.01917e-06 2110.7 -4.98358 0.00429567 -5.73782
5.04131e-06 2124.68 -4.9834 0.00434296 -5.73779
5.06346e-06 2138.68 -4.98321 0.00439056 -5.73777
5.0856e-06 2152.72 -4.98303 0.00443847 -5.73774
5.10775e-06 2166.78 -4.98285 0.00448669 -5.73772
5.12989e-06 2180.88 -4.98266 0.00453522 -5.73769
5.15204e-06 2195 -4.98247 0.00458407 -5.73767
