0 1.99674e-15 -5 0 -5.74
1.37467e-07 9.57105 -5 7.54859e-07 -5.74
2.42437e-07 22.4162 -5 2.10488e-06 -5.74
3.47407e-07 38.4522 -4.99999 4.42068e-06 -5.74
4.3618e-07 54.0956 -4.99999 7.17589e-06 -5.74
5.24952e-07 71.4239 -4.99998 1.08137e-05 -5.73999
6.13725e-07 90.2867 -4.99998 1.54122e-05 -5.73999
6.92082e-07 108.118 -4.99997 2.02728e-05 -5.73999
7.70439e-07 126.99 -4.99996 2.59818e-05 -5.73998
8.48796e-07 146.848 -4.99995 3.25835e-05 -5.73998
9.27153e-07 167.644 -4.99994 4.01202e-05 -5.73997
1.00551e-06 189.339 -4.99993 4.86321e-05 -5.73996
1.07531e-06 209.393 -4.99992 5.70181e-05 -5.73995
1.14512e-06 230.11 -4.9999 6.62338e-05 -5.73995
1.21492e-06 251.467 -4.99989 7.63048e-05 -5.73994
1.28473e-06 273.448 -4.99987 8.72561e-05 -5.73993
1.35453e-06 296.033 -4.99986 9.91118e-05 -5.73992
1.42434e-06 319.208 -4.99984 0.000111896 -5.7399
1.49414e-06 342.959 -4.99982 0.000125631 -5.73989
1.56394e-06 367.27 -4.9998 0.000140339 -5.73988
1.62671e-06 389.597 -4.99978 0.000154367 -5.73986
1.68947e-06 412.358 -4.99976 0.000169215 -5.73985
1.75223e-06 435.547 -4.99973 0.000184897 -5.73984
1.81499e-06 459.154 -4.99971 0.00020143 -5.73982
1.87775e-06 483.172 -4.99969 0.000218827 -5.7398
1.94051e-06 507.596 -4.99966 0.000237103 -5.73979
2.00327e-06 532.417 -4.99963 0.000256273 -5.73977
2.06603e-06 557.63 -4.9996 0.000276351 -5.73975
2.12879e-06 583.228 -4.99957 0.00029735 -5.73973
2.19155e-06 609.207 -4.99954 0.000319285 -5.73971
2.25431e-06 635.559 -4.99951 0.000342168 -5.73969
2.31707e-06 662.281 -4.99947 0.000366014 -5.73966
2.37983e-06 689.367 -4.99944 0.000390834 -5.73964
2.44259e-06 716.813 -4.9994 0.000416642 -5.73961
2.49886e-06 741.724 -4.99937 0.000440588 -5.73959
2.55514e-06 766.917 -4.99933 0.000465347 -5.73957
2.61141e-06 792.389 -4.99929 0.000490929 -5.73954
2.66769e-06 818.136 -4.99926 0.000517341 -5.73952
2.72397e-06 844.156 -4.99922 0.000544593 -5.73949
2.78024e-06 870.446 -4.99918 0.000572694 -5.73946
2.83652e-06 897.003 -4.99913 0.000601652 -5.73944
2.89279e-06 923.825 -4.99909 0.000631475 -5.73941
2.94907e-06 950.908 -4.99905 0.000662173 -5.73938
3.00535e-06 978.25 -4.999 0.000693753 -5.73935
3.06162e-06 1005.85 -4.99896 0.000726223 -5.73932
3.1179e-06 1033.7 -4.99891 0.000759593 -5.73928
3.17417e-06 1061.81 -4.99886 0.000793869 -5.73925
3.23045e-06 1090.16 -4.99881 0.000829061 -5.73922
3.28673e-06 1118.77 -4.99876 0.000865175 -5.73918
3.343e-06 1147.61 -4.9987 0.000902221 -5.73915
3.39928e-06 1176.71 -4.99865 0.000940205 -5.73911
3.45555e-06 1206.04 -4.99859 0.000979135 -5.73907
3.51183e-06 1235.61 -4.99853 0.00101902 -5.73903
3.56811e-06 1265.42 -4.99848 0.00105987 -5.73899
3.62438e-06 1295.46 -4.99842 0.00110168 -5.73895
3.68066e-06 1325.74 -4.99835 0.00114448 -5.73891
3.73693e-06 1356.25 -4.99829 0.00118825 -5.73887
3.79321e-06 1386.99 -4.99823 0.00123302 -5.73882
3.8437e-06 1414.77 -4.99817 0.00127399 -5.73878
3.8942e-06 1442.72 -4.99811 0.00131577 -5.73874
3.94469e-06 1470.86 -4.99805 0.00135837 -5.7387
3.99518e-06 1499.18 -4.99798 0.00140178 -5.73866
4.04567e-06 1527.68 -4.99792 0.00144602 -5.73862
4.09617e-06 1556.36 -4.99786 0.00149109 -5.73857
4.14666e-06 1585.21 -4.99779 0.001537 -5.73853
4.19715e-06 1614.23 -4.99772 0.00158374 -5.73848
4.24765e-06 1643.44 -4.99765 0.00163133 -5.73844
4.29814e-06 1672.81 -4.99758 0.00167977 -5.73839
4.34863e-06 1702.36 -4.99751 0.00172907 -5.73834
4.39912e-06 1732.08 -4.99744 0.00177922 -5.73829
4.44962e-06 1761.97 -4.99737 0.00183024 -5.73824
4.50011e-06 1792.03 -4.99729 0.00188213 -5.73819
4.5506e-06 1822.25 -4.99722 0.00193489 -5.73814
4.60109e-06 1852.65 -4.99714 0.00198854 -5.73809
4.65159e-06 1883.21 -4.99706 0.00204306 -5.73804
4.70208e-06 1913.93 -4.99698 0.00209848 -5.73798
